id,direction,path_family,entry_mode,continuation_or_fade,graph,origin_id,primitive_ids,context_conditions,has_fvg,has_ifvg,has_rb,has_sweep,entry_seq,entry_ts,entry_price,structural_stop,structural_target,natural_rr,executed_target,executed_rr,expiry_seq,expiry_rule,eligible,rejected,rejection_reason,outcome
SETUP-032364,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-001330,LVL-001330,liquidity_sweep,False,False,False,True,4760,2025-07-10 08:22:00+00:00,23030.5,23031.75,23029.5,0.8,23029.5,0.8,4880,120_bars_or_segment_end,True,False,,WIN
SETUP-004854,short,retracement_continuation,retest,continuation,time_anchor:asia_open:break -> accept -> retest -> continuation,LVL-000040,LVL-000040,time_anchor_accepted,False,False,False,False,4764,2025-07-10 08:26:00+00:00,23035.0,23036.5,23034.25,0.5,23034.25,0.5,4884,120_bars_or_segment_end,True,False,,WIN
SETUP-031444,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-001286,LVL-001286,liquidity_sweep,False,False,False,True,4767,2025-07-10 08:29:00+00:00,23036.5,23038.0,23035.0,1.0,23035.0,1.0,4887,120_bars_or_segment_end,True,False,,WIN
SETUP-031495,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-001287,LVL-001287,liquidity_sweep,False,False,False,True,4767,2025-07-10 08:29:00+00:00,23036.5,23038.0,23035.0,1.0,23035.0,1.0,4887,120_bars_or_segment_end,True,False,,WIN
SETUP-032430,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001332,LVL-001332,liquidity_sweep,False,False,False,True,4767,2025-07-10 08:29:00+00:00,23036.5,23038.0,23035.0,1.0,23035.0,1.0,4887,120_bars_or_segment_end,True,False,,WIN
SETUP-032477,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001333,LVL-001333,liquidity_sweep,False,False,False,True,4767,2025-07-10 08:29:00+00:00,23036.5,23038.0,23035.0,1.0,23035.0,1.0,4887,120_bars_or_segment_end,True,False,,WIN
SETUP-041132,short,fade,formation_close,fade,liquidity:equal_lows:sweep -> reject -> fade,LVL-002020,LVL-002020,liquidity_sweep,False,False,False,True,4767,2025-07-10 08:29:00+00:00,23036.5,23038.0,23035.0,1.0,23035.0,1.0,4887,120_bars_or_segment_end,True,False,,WIN
SETUP-031685,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-001293,LVL-001293,liquidity_sweep,False,False,False,True,4770,2025-07-10 08:32:00+00:00,23035.0,23032.25,23037.0,0.7273,23037.0,0.7273,4890,120_bars_or_segment_end,True,False,,WIN
SETUP-030822,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-001264,LVL-001264,liquidity_sweep,False,False,False,True,4773,2025-07-10 08:35:00+00:00,23038.0,23039.0,23037.5,0.5,23037.5,0.5,4893,120_bars_or_segment_end,True,False,,LOSS
SETUP-036185,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001504,LVL-001504,liquidity_sweep,False,False,False,True,4774,2025-07-10 08:36:00+00:00,23041.75,23042.75,23041.25,0.5,23041.25,0.5,4894,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-031319,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001282,LVL-001282,liquidity_sweep,False,False,False,True,4775,2025-07-10 08:37:00+00:00,23041.0,23039.5,23042.0,0.6667,23042.0,0.6667,4895,120_bars_or_segment_end,True,False,,WIN
SETUP-031355,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001283,LVL-001283,liquidity_sweep,False,False,False,True,4775,2025-07-10 08:37:00+00:00,23041.0,23039.5,23042.0,0.6667,23042.0,0.6667,4895,120_bars_or_segment_end,True,False,,WIN
SETUP-031356,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001283,LVL-001283,liquidity_sweep,False,False,False,True,4776,2025-07-10 08:38:00+00:00,23040.5,23039.5,23041.0,0.5,23041.0,0.5,4896,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-031398,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001284,LVL-001284,liquidity_sweep,False,False,False,True,4782,2025-07-10 08:44:00+00:00,23042.25,23044.25,23041.25,0.5,23041.25,0.5,4902,120_bars_or_segment_end,True,False,,WIN
SETUP-031550,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001288,LVL-001288,liquidity_sweep,False,False,False,True,4782,2025-07-10 08:44:00+00:00,23042.25,23044.25,23041.25,0.5,23041.25,0.5,4902,120_bars_or_segment_end,True,False,,WIN
SETUP-031611,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001290,LVL-001290,liquidity_sweep,False,False,False,True,4782,2025-07-10 08:44:00+00:00,23042.25,23044.25,23041.25,0.5,23041.25,0.5,4902,120_bars_or_segment_end,True,False,,WIN
SETUP-031637,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001291,LVL-001291,liquidity_sweep,False,False,False,True,4782,2025-07-10 08:44:00+00:00,23042.25,23044.25,23041.25,0.5,23041.25,0.5,4902,120_bars_or_segment_end,True,False,,WIN
SETUP-032087,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-001321,LVL-001321,liquidity_sweep,False,False,False,True,4782,2025-07-10 08:44:00+00:00,23042.25,23044.25,23041.25,0.5,23041.25,0.5,4902,120_bars_or_segment_end,True,False,,WIN
SETUP-036388,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001509,LVL-001509,liquidity_sweep,False,False,False,True,4782,2025-07-10 08:44:00+00:00,23042.25,23044.25,23041.25,0.5,23041.25,0.5,4902,120_bars_or_segment_end,True,False,,WIN
SETUP-043778,short,retracement_continuation,retest,continuation,liquidity:swing_high:break -> accept -> retest -> continuation,LVL-001326,LVL-001326,liquidity_accepted,False,False,False,False,4782,2025-07-10 08:44:00+00:00,23041.0,23042.5,23040.25,0.5,23040.25,0.5,4902,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-043780,short,retracement_continuation,retest,continuation,liquidity:swing_high:break -> accept -> retest -> continuation,LVL-001328,LVL-001328,liquidity_accepted,False,False,False,False,4783,2025-07-10 08:45:00+00:00,23038.5,23040.0,23037.5,0.6667,23037.5,0.6667,4903,120_bars_or_segment_end,True,False,,WIN
SETUP-031447,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-001286,LVL-001286,liquidity_sweep,False,False,False,True,4784,2025-07-10 08:46:00+00:00,23037.5,23036.25,23038.25,0.6,23038.25,0.6,4904,120_bars_or_segment_end,True,False,,WIN
SETUP-031498,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-001287,LVL-001287,liquidity_sweep,False,False,False,True,4784,2025-07-10 08:46:00+00:00,23037.5,23036.25,23038.25,0.6,23038.25,0.6,4904,120_bars_or_segment_end,True,False,,WIN
SETUP-032433,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001332,LVL-001332,liquidity_sweep,False,False,False,True,4784,2025-07-10 08:46:00+00:00,23037.5,23036.25,23038.25,0.6,23038.25,0.6,4904,120_bars_or_segment_end,True,False,,WIN
SETUP-032480,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001333,LVL-001333,liquidity_sweep,False,False,False,True,4784,2025-07-10 08:46:00+00:00,23037.5,23036.25,23038.25,0.6,23038.25,0.6,4904,120_bars_or_segment_end,True,False,,WIN
SETUP-041135,long,fade,formation_close,fade,liquidity:equal_lows:sweep -> reject -> fade,LVL-002020,LVL-002020,liquidity_sweep,False,False,False,True,4784,2025-07-10 08:46:00+00:00,23037.5,23036.25,23038.25,0.6,23038.25,0.6,4904,120_bars_or_segment_end,True,False,,WIN
SETUP-043784,short,retracement_continuation,retest,continuation,liquidity:swing_high:break -> accept -> retest -> continuation,LVL-001332,LVL-001332,liquidity_accepted,False,False,False,False,4784,2025-07-10 08:46:00+00:00,23037.25,23038.75,23035.0,1.5,23035.75,1.0,4904,120_bars_or_segment_end,True,False,,LOSS
SETUP-043785,short,retracement_continuation,retest,continuation,liquidity:swing_high:break -> accept -> retest -> continuation,LVL-001333,LVL-001333,liquidity_accepted,False,False,False,False,4784,2025-07-10 08:46:00+00:00,23037.25,23038.75,23035.0,1.5,23035.75,1.0,4904,120_bars_or_segment_end,True,False,,LOSS
SETUP-000644,short,formation_continuation,next_bar,continuation,fvg:bearish:formed -> next_bar -> continuation,FVG-001092,FVG-001092,fvg_fresh|good_displacement,True,False,False,False,4785,2025-07-10 08:47:00+00:00,23037.25,23041.25,23035.0,0.5625,23035.0,0.5625,4905,120_bars_or_segment_end,True,False,,WIN
SETUP-031066,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-001271,LVL-001271,liquidity_sweep,False,False,False,True,4788,2025-07-10 08:50:00+00:00,23037.25,23038.25,23035.0,2.25,23036.25,1.0,4908,120_bars_or_segment_end,True,False,,LOSS
SETUP-036259,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001506,LVL-001506,liquidity_sweep,False,False,False,True,4788,2025-07-10 08:50:00+00:00,23037.25,23038.25,23035.0,2.25,23036.25,1.0,4908,120_bars_or_segment_end,True,False,,LOSS
SETUP-036300,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001507,LVL-001507,liquidity_sweep,False,False,False,True,4788,2025-07-10 08:50:00+00:00,23037.25,23038.25,23035.0,2.25,23036.25,1.0,4908,120_bars_or_segment_end,True,False,,LOSS
SETUP-031399,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001284,LVL-001284,liquidity_sweep,False,False,False,True,4791,2025-07-10 08:53:00+00:00,23042.25,23044.0,23041.25,0.5714,23041.25,0.5714,4911,120_bars_or_segment_end,True,False,,LOSS
SETUP-031551,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001288,LVL-001288,liquidity_sweep,False,False,False,True,4791,2025-07-10 08:53:00+00:00,23042.25,23044.0,23041.25,0.5714,23041.25,0.5714,4911,120_bars_or_segment_end,True,False,,LOSS
SETUP-032088,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-001321,LVL-001321,liquidity_sweep,False,False,False,True,4791,2025-07-10 08:53:00+00:00,23042.25,23044.0,23041.25,0.5714,23041.25,0.5714,4911,120_bars_or_segment_end,True,False,,LOSS
SETUP-036389,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001509,LVL-001509,liquidity_sweep,False,False,False,True,4791,2025-07-10 08:53:00+00:00,23042.25,23044.0,23041.25,0.5714,23041.25,0.5714,4911,120_bars_or_segment_end,True,False,,LOSS
SETUP-043956,short,retracement_continuation,retest,continuation,liquidity:swing_high:break -> accept -> retest -> continuation,LVL-001504,LVL-001504,liquidity_accepted,False,False,False,False,4793,2025-07-10 08:55:00+00:00,23042.0,23043.5,23041.25,0.5,23041.25,0.5,4913,120_bars_or_segment_end,True,False,,LOSS
SETUP-030998,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001269,LVL-001269,liquidity_sweep,False,False,False,True,4794,2025-07-10 08:56:00+00:00,23045.5,23047.0,23044.75,0.5,23044.75,0.5,4914,120_bars_or_segment_end,True,False,,WIN
SETUP-031426,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001285,LVL-001285,liquidity_sweep,False,False,False,True,4796,2025-07-10 08:58:00+00:00,23044.5,23043.5,23045.25,0.75,23045.25,0.75,4916,120_bars_or_segment_end,True,False,,WIN
SETUP-036486,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001512,LVL-001512,liquidity_sweep,False,False,False,True,4798,2025-07-10 09:00:00+00:00,23045.0,23043.75,23045.75,0.6,23045.75,0.6,4918,120_bars_or_segment_end,True,False,,WIN
SETUP-030866,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001265,LVL-001265,liquidity_sweep,False,False,False,True,4800,2025-07-10 09:02:00+00:00,23047.5,23046.0,23048.25,0.5,23048.25,0.5,4920,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-031232,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-001278,LVL-001278,liquidity_sweep,False,False,False,True,4800,2025-07-10 09:02:00+00:00,23047.5,23046.0,23048.25,0.5,23048.25,0.5,4920,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-031251,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-001279,LVL-001279,liquidity_sweep,False,False,False,True,4800,2025-07-10 09:02:00+00:00,23047.5,23046.0,23048.25,0.5,23048.25,0.5,4920,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-043966,short,retracement_continuation,retest,continuation,liquidity:swing_high:break -> accept -> retest -> continuation,LVL-001514,LVL-001514,liquidity_accepted,False,False,False,False,4801,2025-07-10 09:03:00+00:00,23046.5,23048.0,23045.75,0.5,23045.75,0.5,4921,120_bars_or_segment_end,True,False,,WIN
SETUP-043961,short,retracement_continuation,retest,continuation,liquidity:swing_high:break -> accept -> retest -> continuation,LVL-001509,LVL-001509,liquidity_accepted,False,False,False,False,4805,2025-07-10 09:07:00+00:00,23042.75,23044.25,23042.0,0.5,23042.0,0.5,4925,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-043967,short,retracement_continuation,retest,continuation,liquidity:swing_low:break -> accept -> retest -> continuation,LVL-001515,LVL-001515,liquidity_accepted,False,False,False,False,4805,2025-07-10 09:07:00+00:00,23044.25,23045.75,23043.5,0.5,23043.5,0.5,4925,120_bars_or_segment_end,True,False,,WIN
SETUP-031402,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001284,LVL-001284,liquidity_sweep,False,False,False,True,4809,2025-07-10 09:11:00+00:00,23042.25,23043.75,23041.25,0.6667,23041.25,0.6667,4929,120_bars_or_segment_end,True,False,,LOSS
SETUP-032089,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-001321,LVL-001321,liquidity_sweep,False,False,False,True,4809,2025-07-10 09:11:00+00:00,23042.25,23043.75,23041.25,0.6667,23041.25,0.6667,4929,120_bars_or_segment_end,True,False,,LOSS
SETUP-036390,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001509,LVL-001509,liquidity_sweep,False,False,False,True,4809,2025-07-10 09:11:00+00:00,23042.25,23043.75,23041.25,0.6667,23041.25,0.6667,4929,120_bars_or_segment_end,True,False,,LOSS
SETUP-036594,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-001517,LVL-001517,liquidity_sweep,False,False,False,True,4809,2025-07-10 09:11:00+00:00,23042.25,23043.75,23041.25,0.6667,23041.25,0.6667,4929,120_bars_or_segment_end,True,False,,LOSS
SETUP-041265,short,fade,formation_close,fade,liquidity:equal_lows:sweep -> reject -> fade,LVL-002029,LVL-002029,liquidity_sweep,False,False,False,True,4809,2025-07-10 09:11:00+00:00,23042.25,23043.75,23041.25,0.6667,23041.25,0.6667,4929,120_bars_or_segment_end,True,False,,LOSS
SETUP-001411,long,retracement_continuation,midpoint,continuation,fvg:bullish:formed -> midpoint -> continuation,FVG-001094,FVG-001094,fvg_fresh|consequent_encroach,True,False,False,False,4814,2025-07-10 09:16:00+00:00,23037.25,23036.0,23038.25,0.8,23038.25,0.8,4934,120_bars_or_segment_end,True,False,,WIN
SETUP-002115,short,fade,formation_close,fade,ifvg:bearish:formation_close (from FVG-001095),IFVG-001013,IFVG-001013|FVG-001095,ifvg_activation,True,True,False,False,4814,2025-07-10 09:16:00+00:00,23037.25,23041.5,23035.0,0.5294,23035.0,0.5294,4934,120_bars_or_segment_end,True,False,,WIN
SETUP-042446,short,fade,formation_close,fade,vwap:band_reject_+1.618 -> fade_to_vwap,VWAP-000008,VWAP-000008,band_rejection,False,False,False,False,4814,2025-07-10 09:16:00+00:00,23037.25,23042.75,23007.729562077162,5.3674,23031.75,1.0,4934,120_bars_or_segment_end,True,False,,WIN
SETUP-043971,long,retracement_continuation,retest,continuation,liquidity:swing_low:break -> accept -> retest -> continuation,LVL-001519,LVL-001519,liquidity_accepted,False,False,False,False,4814,2025-07-10 09:16:00+00:00,23040.0,23038.5,23040.75,0.5,23040.75,0.5,4934,120_bars_or_segment_end,True,False,,LOSS
SETUP-002116,short,fade,next_bar,fade,ifvg:bearish:next_bar (from FVG-001095),IFVG-001013,IFVG-001013|FVG-001095,ifvg_activation,True,True,False,False,4815,2025-07-10 09:17:00+00:00,23037.25,23041.5,23035.0,0.5294,23035.0,0.5294,4935,120_bars_or_segment_end,True,False,,WIN
SETUP-030638,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001259,LVL-001259,liquidity_sweep,False,False,False,True,4816,2025-07-10 09:18:00+00:00,23034.5,23033.5,23035.0,0.5,23035.0,0.5,4936,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-030696,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001260,LVL-001260,liquidity_sweep,False,False,False,True,4816,2025-07-10 09:18:00+00:00,23034.5,23033.5,23035.0,0.5,23035.0,0.5,4936,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-043965,long,retracement_continuation,retest,continuation,liquidity:swing_low:break -> accept -> retest -> continuation,LVL-001513,LVL-001513,liquidity_accepted,False,False,False,False,4816,2025-07-10 09:18:00+00:00,23035.0,23033.5,23037.0,1.3333,23036.5,1.0,4936,120_bars_or_segment_end,True,False,,LOSS
SETUP-030607,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-001258,LVL-001258,liquidity_sweep,False,False,False,True,4819,2025-07-10 09:21:00+00:00,23029.25,23028.25,23030.75,1.5,23030.25,1.0,4939,120_bars_or_segment_end,True,False,,LOSS
SETUP-036144,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001502,LVL-001502,liquidity_sweep,False,False,False,True,4819,2025-07-10 09:21:00+00:00,23029.25,23028.25,23030.75,1.5,23030.25,1.0,4939,120_bars_or_segment_end,True,False,,LOSS
SETUP-043949,short,retracement_continuation,retest,continuation,liquidity:swing_high:break -> accept -> retest -> continuation,LVL-001497,LVL-001497,liquidity_accepted,False,False,False,False,4820,2025-07-10 09:22:00+00:00,23027.75,23029.25,23026.5,0.8333,23026.5,0.8333,4940,120_bars_or_segment_end,True,False,,WIN
SETUP-030092,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001241,LVL-001241,liquidity_sweep,False,False,False,True,4821,2025-07-10 09:23:00+00:00,23020.25,23017.75,23021.75,0.6,23021.75,0.6,4941,120_bars_or_segment_end,True,False,,WIN
SETUP-032537,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-001334,LVL-001334,liquidity_sweep,False,False,False,True,4821,2025-07-10 09:23:00+00:00,23020.25,23017.75,23021.75,0.6,23021.75,0.6,4941,120_bars_or_segment_end,True,False,,WIN
SETUP-032778,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001343,LVL-001343,liquidity_sweep,False,False,False,True,4821,2025-07-10 09:23:00+00:00,23020.25,23017.75,23021.75,0.6,23021.75,0.6,4941,120_bars_or_segment_end,True,False,,WIN
SETUP-032889,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001347,LVL-001347,liquidity_sweep,False,False,False,True,4821,2025-07-10 09:23:00+00:00,23020.25,23017.75,23021.75,0.6,23021.75,0.6,4941,120_bars_or_segment_end,True,False,,WIN
SETUP-033919,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001382,LVL-001382,liquidity_sweep,False,False,False,True,4821,2025-07-10 09:23:00+00:00,23020.25,23017.75,23021.75,0.6,23021.75,0.6,4941,120_bars_or_segment_end,True,False,,WIN
SETUP-034077,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001387,LVL-001387,liquidity_sweep,False,False,False,True,4821,2025-07-10 09:23:00+00:00,23020.25,23017.75,23021.75,0.6,23021.75,0.6,4941,120_bars_or_segment_end,True,False,,WIN
SETUP-034108,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001388,LVL-001388,liquidity_sweep,False,False,False,True,4821,2025-07-10 09:23:00+00:00,23020.25,23017.75,23021.75,0.6,23021.75,0.6,4941,120_bars_or_segment_end,True,False,,WIN
SETUP-034180,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001391,LVL-001391,liquidity_sweep,False,False,False,True,4821,2025-07-10 09:23:00+00:00,23020.25,23017.75,23021.75,0.6,23021.75,0.6,4941,120_bars_or_segment_end,True,False,,WIN
SETUP-034295,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001396,LVL-001396,liquidity_sweep,False,False,False,True,4821,2025-07-10 09:23:00+00:00,23020.25,23017.75,23021.75,0.6,23021.75,0.6,4941,120_bars_or_segment_end,True,False,,WIN
SETUP-034348,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001398,LVL-001398,liquidity_sweep,False,False,False,True,4821,2025-07-10 09:23:00+00:00,23020.25,23017.75,23021.75,0.6,23021.75,0.6,4941,120_bars_or_segment_end,True,False,,WIN
SETUP-034427,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001401,LVL-001401,liquidity_sweep,False,False,False,True,4821,2025-07-10 09:23:00+00:00,23020.25,23017.75,23021.75,0.6,23021.75,0.6,4941,120_bars_or_segment_end,True,False,,WIN
SETUP-036104,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-001500,LVL-001500,liquidity_sweep,False,False,False,True,4821,2025-07-10 09:23:00+00:00,23020.25,23017.75,23021.75,0.6,23021.75,0.6,4941,120_bars_or_segment_end,True,False,,WIN
SETUP-036124,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-001501,LVL-001501,liquidity_sweep,False,False,False,True,4821,2025-07-10 09:23:00+00:00,23020.25,23017.75,23021.75,0.6,23021.75,0.6,4941,120_bars_or_segment_end,True,False,,WIN
SETUP-040069,long,fade,formation_close,fade,liquidity:equal_highs:sweep -> reject -> fade,LVL-001867,LVL-001867,liquidity_sweep,False,False,False,True,4821,2025-07-10 09:23:00+00:00,23020.25,23017.75,23021.75,0.6,23021.75,0.6,4941,120_bars_or_segment_end,True,False,,WIN
SETUP-041293,long,fade,formation_close,fade,liquidity:equal_lows:sweep -> reject -> fade,LVL-002030,LVL-002030,liquidity_sweep,False,False,False,True,4821,2025-07-10 09:23:00+00:00,23020.25,23017.75,23021.75,0.6,23021.75,0.6,4941,120_bars_or_segment_end,True,False,,WIN
SETUP-043947,long,retracement_continuation,retest,continuation,liquidity:swing_high:break -> accept -> retest -> continuation,LVL-001495,LVL-001495,liquidity_accepted,False,False,False,False,4821,2025-07-10 09:23:00+00:00,23026.5,23025.0,23027.75,0.8333,23027.75,0.8333,4941,120_bars_or_segment_end,True,False,,LOSS
SETUP-043948,short,retracement_continuation,retest,continuation,liquidity:swing_low:break -> accept -> retest -> continuation,LVL-001496,LVL-001496,liquidity_accepted,False,False,False,False,4821,2025-07-10 09:23:00+00:00,23022.0,23023.5,23020.0,1.3333,23020.5,1.0,4941,120_bars_or_segment_end,True,False,,WIN
SETUP-043955,long,retracement_continuation,retest,continuation,liquidity:swing_low:break -> accept -> retest -> continuation,LVL-001503,LVL-001503,liquidity_accepted,False,False,False,False,4821,2025-07-10 09:23:00+00:00,23023.5,23022.0,23025.25,1.1667,23025.0,1.0,4941,120_bars_or_segment_end,True,False,,LOSS
SETUP-035948,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001492,LVL-001492,liquidity_sweep,False,False,False,True,4826,2025-07-10 09:28:00+00:00,23022.25,23021.25,23022.75,0.5,23022.75,0.5,4946,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-035964,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001493,LVL-001493,liquidity_sweep,False,False,False,True,4826,2025-07-10 09:28:00+00:00,23022.25,23021.25,23022.75,0.5,23022.75,0.5,4946,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-036024,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-001496,LVL-001496,liquidity_sweep,False,False,False,True,4826,2025-07-10 09:28:00+00:00,23022.25,23021.25,23022.75,0.5,23022.75,0.5,4946,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-001423,long,retracement_continuation,midpoint,continuation,fvg:bullish:formed -> midpoint -> continuation,FVG-001107,FVG-001107,fvg_fresh|consequent_encroach,True,False,False,False,4827,2025-07-10 09:29:00+00:00,23020.625,23019.0,23021.75,0.6923,23021.75,0.6923,4947,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-043974,long,retracement_continuation,retest,continuation,liquidity:swing_low:break -> accept -> retest -> continuation,LVL-001522,LVL-001522,liquidity_accepted,False,False,False,False,4828,2025-07-10 09:30:00+00:00,23018.25,23016.75,23019.0,0.5,23019.0,0.5,4948,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-032633,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-001337,LVL-001337,liquidity_sweep,False,False,False,True,4835,2025-07-10 09:37:00+00:00,23016.25,23015.25,23017.0,0.75,23017.0,0.75,4955,120_bars_or_segment_end,True,False,,LOSS
SETUP-035977,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-001494,LVL-001494,liquidity_sweep,False,False,False,True,4835,2025-07-10 09:37:00+00:00,23016.25,23015.25,23017.0,0.75,23017.0,0.75,4955,120_bars_or_segment_end,True,False,,LOSS
SETUP-043975,long,retracement_continuation,retest,continuation,liquidity:swing_low:break -> accept -> retest -> continuation,LVL-001523,LVL-001523,liquidity_accepted,False,False,False,False,4835,2025-07-10 09:37:00+00:00,23017.25,23015.75,23018.0,0.5,23018.0,0.5,4955,120_bars_or_segment_end,True,False,,LOSS
SETUP-043976,short,retracement_continuation,retest,continuation,liquidity:swing_low:break -> accept -> retest -> continuation,LVL-001524,LVL-001524,liquidity_accepted,False,False,False,False,4835,2025-07-10 09:37:00+00:00,23017.25,23018.75,23016.5,0.5,23016.5,0.5,4955,120_bars_or_segment_end,True,False,,WIN
SETUP-030096,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001241,LVL-001241,liquidity_sweep,False,False,False,True,4845,2025-07-10 09:47:00+00:00,23020.25,23017.25,23021.75,0.5,23021.75,0.5,4965,120_bars_or_segment_end,True,False,,LOSS
SETUP-032893,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001347,LVL-001347,liquidity_sweep,False,False,False,True,4845,2025-07-10 09:47:00+00:00,23020.25,23017.25,23021.75,0.5,23021.75,0.5,4965,120_bars_or_segment_end,True,False,,LOSS
SETUP-033984,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-001384,LVL-001384,liquidity_sweep,False,False,False,True,4845,2025-07-10 09:47:00+00:00,23020.25,23017.25,23021.75,0.5,23021.75,0.5,4965,120_bars_or_segment_end,True,False,,LOSS
