branch_id,episode_id,parent_branch_id,hypothesis_id,continuation_or_fade,terminal_status,terminal_reason,n_events
GBR-029281,GEP-006510,GBR-029280,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-029282,GEP-006510,GBR-029280,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-029283,GEP-006510,GBR-029280,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-029284,GEP-006510,GBR-029280,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-029285,GEP-006511,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029286,GEP-006511,GBR-029285,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029287,GEP-006512,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029288,GEP-006512,GBR-029287,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029289,GEP-006513,,H_rb_reaction_continuation,continuation,INVALIDATED,opposing_move,2
GBR-029290,GEP-006513,GBR-029289,H_rb_fvg_fill_continuation,continuation,INVALIDATED,opposing_move,2
GBR-029291,GEP-006513,GBR-029289,H_rb_unresolved_fade,fade,INVALIDATED,origin_invalidated,3
GBR-029292,GEP-006404,GBR-028821,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029293,GEP-006404,GBR-028821,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029294,GEP-006404,GBR-028821,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029295,GEP-006413,GBR-028856,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029296,GEP-006413,GBR-028856,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029297,GEP-006413,GBR-028856,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029298,GEP-006416,GBR-028863,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029299,GEP-006416,GBR-028863,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029300,GEP-006416,GBR-028863,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029301,GEP-006495,GBR-029196,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029302,GEP-006495,GBR-029196,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029303,GEP-006495,GBR-029196,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029304,GEP-006414,GBR-028858,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029305,GEP-006414,GBR-028858,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029306,GEP-006414,GBR-028858,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029307,GEP-006514,,H_rb_reaction_continuation,continuation,INVALIDATED,opposing_move,2
GBR-029308,GEP-006514,GBR-029307,H_rb_fvg_fill_continuation,continuation,INVALIDATED,opposing_move,2
GBR-029309,GEP-006514,GBR-029307,H_rb_unresolved_fade,fade,INVALIDATED,origin_invalidated,3
GBR-029310,GEP-006515,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029311,GEP-006515,GBR-029310,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029312,GEP-006516,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029313,GEP-006516,GBR-029312,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029314,GEP-006517,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029315,GEP-006517,GBR-029314,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029316,GEP-006518,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029317,GEP-006518,GBR-029316,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029318,GEP-006515,GBR-029310,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029319,GEP-006515,GBR-029310,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029320,GEP-006515,GBR-029310,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029321,GEP-006516,GBR-029312,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029322,GEP-006516,GBR-029312,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029323,GEP-006516,GBR-029312,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029324,GEP-006519,GBR-029280,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-029325,GEP-006519,GBR-029280,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-029326,GEP-006519,GBR-029280,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-029327,GEP-006520,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029328,GEP-006520,GBR-029327,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029329,GEP-006521,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029330,GEP-006521,GBR-029329,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029331,GEP-006522,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029332,GEP-006522,GBR-029331,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029333,GEP-006523,,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-029334,GEP-006523,GBR-029333,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-029335,GEP-006523,GBR-029333,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-029336,GEP-006523,GBR-029333,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-029337,GEP-006523,GBR-029333,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-029338,GEP-006524,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029339,GEP-006524,GBR-029338,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029340,GEP-006525,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029341,GEP-006525,GBR-029340,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029342,GEP-006526,,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-029343,GEP-006526,GBR-029342,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-029344,GEP-006526,GBR-029342,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-029345,GEP-006526,GBR-029342,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-029346,GEP-006526,GBR-029342,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-029347,GEP-006527,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029348,GEP-006527,GBR-029347,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029349,GEP-006528,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029350,GEP-006528,GBR-029349,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029351,GEP-006529,,H_compression_expansion,continuation,EMITTED,compression_expansion,2
GBR-029352,GEP-006529,GBR-029351,H_compression_false_expansion_fade,fade,EXPIRED,inactive,1
GBR-029353,GEP-006527,GBR-029347,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029354,GEP-006527,GBR-029347,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029355,GEP-006527,GBR-029347,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029356,GEP-006530,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029357,GEP-006530,GBR-029356,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029358,GEP-006528,GBR-029349,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029359,GEP-006528,GBR-029349,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029360,GEP-006528,GBR-029349,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029361,GEP-006531,GBR-029342,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-029362,GEP-006531,GBR-029342,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-029363,GEP-006531,GBR-029342,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-029364,GEP-006532,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029365,GEP-006532,GBR-029364,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029366,GEP-006533,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029367,GEP-006533,GBR-029366,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029368,GEP-006534,,H_rb_reaction_continuation,continuation,INVALIDATED,opposing_move,2
GBR-029369,GEP-006534,GBR-029368,H_rb_fvg_fill_continuation,continuation,INVALIDATED,opposing_move,2
GBR-029370,GEP-006534,GBR-029368,H_rb_unresolved_fade,fade,INVALIDATED,origin_invalidated,2
GBR-029371,GEP-006502,GBR-029242,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029372,GEP-006502,GBR-029242,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029373,GEP-006502,GBR-029242,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029374,GEP-006517,GBR-029314,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029375,GEP-006517,GBR-029314,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029376,GEP-006517,GBR-029314,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029377,GEP-006520,GBR-029327,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029378,GEP-006520,GBR-029327,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029379,GEP-006520,GBR-029327,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029380,GEP-006530,GBR-029356,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029381,GEP-006530,GBR-029356,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029382,GEP-006530,GBR-029356,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029383,GEP-006532,GBR-029364,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029384,GEP-006532,GBR-029364,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029385,GEP-006532,GBR-029364,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029386,GEP-006518,GBR-029316,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029387,GEP-006518,GBR-029316,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029388,GEP-006518,GBR-029316,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029389,GEP-006521,GBR-029329,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029390,GEP-006521,GBR-029329,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029391,GEP-006521,GBR-029329,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029392,GEP-006533,GBR-029366,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029393,GEP-006533,GBR-029366,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029394,GEP-006533,GBR-029366,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029395,GEP-006535,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029396,GEP-006535,GBR-029395,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029397,GEP-006536,GBR-029263,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-029398,GEP-006536,GBR-029263,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-029399,GEP-006536,GBR-029263,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-029400,GEP-006537,,H_fvg_no_fill_continuation,continuation,EMITTED,fvg_no_fill,2
GBR-029401,GEP-006537,GBR-029400,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-029402,GEP-006537,GBR-029400,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-029403,GEP-006537,GBR-029400,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-029404,GEP-006537,GBR-029400,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-029405,GEP-006538,,H_fvg_no_fill_continuation,continuation,EMITTED,fvg_no_fill,2
GBR-029406,GEP-006538,GBR-029405,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-029407,GEP-006538,GBR-029405,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-029408,GEP-006538,GBR-029405,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-029409,GEP-006538,GBR-029405,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-029410,GEP-006539,GBR-029252,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-029411,GEP-006539,GBR-029252,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-029412,GEP-006539,GBR-029252,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-029413,GEP-006540,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029414,GEP-006540,GBR-029413,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029415,GEP-006541,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029416,GEP-006541,GBR-029415,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029417,GEP-006542,GBR-029234,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-029418,GEP-006542,GBR-029234,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-029419,GEP-006542,GBR-029234,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-029420,GEP-006543,,H_fvg_formation_close,continuation,EMITTED,fvg_formation,1
GBR-029421,GEP-006543,GBR-029420,H_fvg_next_bar,continuation,EMITTED,fvg_formation,1
GBR-029422,GEP-006543,GBR-029420,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-029423,GEP-006543,GBR-029420,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-029424,GEP-006543,GBR-029420,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-029425,GEP-006543,GBR-029420,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-029426,GEP-006543,GBR-029420,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-029427,GEP-006503,GBR-029247,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029428,GEP-006503,GBR-029247,H_liquidity_sweep_reclaim_fade,fade,EXPIRED,inactive,1
GBR-029429,GEP-006503,GBR-029247,H_liquidity_sweep_accept_continuation,continuation,EXPIRED,inactive,1
GBR-029430,GEP-006544,,H_rb_reaction_continuation,continuation,INVALIDATED,origin_invalidated,2
GBR-029431,GEP-006544,GBR-029430,H_rb_fvg_fill_continuation,continuation,INVALIDATED,origin_invalidated,2
GBR-029432,GEP-006544,GBR-029430,H_rb_unresolved_fade,fade,INVALIDATED,origin_invalidated,2
GBR-029433,GEP-006541,GBR-029415,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029434,GEP-006541,GBR-029415,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029435,GEP-006541,GBR-029415,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029436,GEP-006545,,H_fvg_formation_close,continuation,EMITTED,fvg_formation,1
GBR-029437,GEP-006545,GBR-029436,H_fvg_next_bar,continuation,EMITTED,fvg_formation,1
GBR-029438,GEP-006545,GBR-029436,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-029439,GEP-006545,GBR-029436,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-029440,GEP-006545,GBR-029436,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-029441,GEP-006545,GBR-029436,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-029442,GEP-006545,GBR-029436,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-029443,GEP-006540,GBR-029413,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029444,GEP-006540,GBR-029413,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029445,GEP-006540,GBR-029413,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029446,GEP-006546,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029447,GEP-006546,GBR-029446,H_liquidity_break_failed_fade,fade,EXPIRED,inactive,1
GBR-029448,GEP-006547,GBR-029436,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-029449,GEP-006547,GBR-029436,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-029450,GEP-006547,GBR-029436,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-029451,GEP-006548,,H_fvg_formation_close,continuation,EMITTED,fvg_formation,1
GBR-029452,GEP-006548,GBR-029451,H_fvg_next_bar,continuation,EMITTED,fvg_formation,1
GBR-029453,GEP-006548,GBR-029451,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-029454,GEP-006548,GBR-029451,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-029455,GEP-006548,GBR-029451,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-029456,GEP-006548,GBR-029451,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-029457,GEP-006548,GBR-029451,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-029458,GEP-006549,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029459,GEP-006549,GBR-029458,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029460,GEP-006549,GBR-029458,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029461,GEP-006549,GBR-029458,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029462,GEP-006549,GBR-029458,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029463,GEP-006550,GBR-029451,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-029464,GEP-006550,GBR-029451,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-029465,GEP-006550,GBR-029451,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-029466,GEP-006551,,H_fvg_no_fill_continuation,continuation,INVALIDATED,opposing_move,1
GBR-029467,GEP-006551,GBR-029466,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-029468,GEP-006551,GBR-029466,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-029469,GEP-006551,GBR-029466,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-029470,GEP-006551,GBR-029466,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-029471,GEP-006552,,H_time_anchor_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029472,GEP-006552,GBR-029471,H_time_anchor_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029473,GEP-006553,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029474,GEP-006553,GBR-029473,H_liquidity_break_failed_fade,fade,EXPIRED,inactive,1
GBR-029475,GEP-006554,GBR-029420,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-029476,GEP-006554,GBR-029420,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-029477,GEP-006554,GBR-029420,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-029478,GEP-006555,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029479,GEP-006555,GBR-029478,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029480,GEP-006552,GBR-029471,H_anchor_reclaim_continuation,continuation,EMITTED,anchor_reclaim,1
GBR-029481,GEP-006556,GBR-029466,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-029482,GEP-006556,GBR-029466,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-029483,GEP-006556,GBR-029466,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-029484,GEP-006557,,H_fvg_formation_close,continuation,EMITTED,fvg_formation,1
GBR-029485,GEP-006557,GBR-029484,H_fvg_next_bar,continuation,EMITTED,fvg_formation,1
GBR-029486,GEP-006557,GBR-029484,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-029487,GEP-006557,GBR-029484,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-029488,GEP-006557,GBR-029484,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-029489,GEP-006557,GBR-029484,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-029490,GEP-006557,GBR-029484,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-029491,GEP-006558,,H_rb_reaction_continuation,continuation,INVALIDATED,opposing_move,2
GBR-029492,GEP-006558,GBR-029491,H_rb_fvg_fill_continuation,continuation,INVALIDATED,opposing_move,2
GBR-029493,GEP-006558,GBR-029491,H_rb_unresolved_fade,fade,UNRESOLVED,inactive,2
GBR-029494,GEP-006552,GBR-029471,H_time_anchor_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029495,GEP-006552,GBR-029471,H_time_anchor_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029496,GEP-006552,GBR-029471,H_time_anchor_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029497,GEP-006559,GBR-029484,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-029498,GEP-006559,GBR-029484,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-029499,GEP-006559,GBR-029484,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-029500,GEP-006560,,H_fvg_formation_close,continuation,EMITTED,fvg_formation,1
GBR-029501,GEP-006560,GBR-029500,H_fvg_next_bar,continuation,EMITTED,fvg_formation,1
GBR-029502,GEP-006560,GBR-029500,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-029503,GEP-006560,GBR-029500,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-029504,GEP-006560,GBR-029500,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-029505,GEP-006560,GBR-029500,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-029506,GEP-006560,GBR-029500,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-029507,GEP-006561,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029508,GEP-006561,GBR-029507,H_liquidity_break_failed_fade,fade,EXPIRED,inactive,1
GBR-029509,GEP-006562,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029510,GEP-006562,GBR-029509,H_liquidity_break_failed_fade,fade,EXPIRED,inactive,1
GBR-029511,GEP-006563,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029512,GEP-006563,GBR-029511,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029513,GEP-006564,,H_rb_reaction_continuation,continuation,INVALIDATED,origin_invalidated,2
GBR-029514,GEP-006564,GBR-029513,H_rb_fvg_fill_continuation,continuation,INVALIDATED,origin_invalidated,2
GBR-029515,GEP-006564,GBR-029513,H_rb_unresolved_fade,fade,INVALIDATED,origin_invalidated,2
GBR-029516,GEP-006565,,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-029517,GEP-006565,GBR-029516,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-029518,GEP-006565,GBR-029516,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-029519,GEP-006565,GBR-029516,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-029520,GEP-006565,GBR-029516,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-029521,GEP-006566,,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-029522,GEP-006566,GBR-029521,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-029523,GEP-006566,GBR-029521,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-029524,GEP-006566,GBR-029521,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029525,GEP-006566,GBR-029521,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029526,GEP-006567,GBR-029500,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-029527,GEP-006567,GBR-029500,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-029528,GEP-006567,GBR-029500,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-029529,GEP-006568,,H_rb_reaction_continuation,continuation,INVALIDATED,origin_invalidated,2
GBR-029530,GEP-006568,GBR-029529,H_rb_fvg_fill_continuation,continuation,INVALIDATED,origin_invalidated,2
GBR-029531,GEP-006568,GBR-029529,H_rb_unresolved_fade,fade,INVALIDATED,origin_invalidated,3
GBR-029532,GEP-006569,,H_rb_reaction_continuation,continuation,INVALIDATED,opposing_move,2
GBR-029533,GEP-006569,GBR-029532,H_rb_fvg_fill_continuation,continuation,INVALIDATED,opposing_move,2
GBR-029534,GEP-006569,GBR-029532,H_rb_unresolved_fade,fade,UNRESOLVED,inactive,2
GBR-029535,GEP-006570,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029536,GEP-006570,GBR-029535,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-029537,GEP-006571,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-029538,GEP-006571,GBR-029537,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
