variant_id,episode_id,entry_variant,session_date,exit_type,exit_seq,points,r_multiple,success
EP-33018-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-33018,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-07-02,STOP,28128,-9.2529,-1.0,False
EP-33022-ENTRY_ON_DELAYED_DISPLACEMENT,EP-33022,ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-02,TIME,28623,100.0,2.5157,False
EP-33029-ENTRY_ON_NEW_FVG,EP-33029,ENTRY_ON_NEW_FVG,2026-07-02,TIME,28621,103.0,3.1692,False
EP-33031-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-33031,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-02,TIME,28621,103.0,3.1692,False
EP-33031-ENTRY_ON_DELAYED_DISPLACEMENT,EP-33031,ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-02,TIME,28621,103.0,3.1692,False
EP-33034-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-33034,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-02,STOP,28155,-13.5,-1.0,False
EP-33034-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-33034,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-07-02,STOP,28155,-13.5,-1.0,False
EP-33034-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-33034,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-07-02,STOP,28155,-13.5,-1.0,False
EP-33035-ENTRY_ON_NEW_FVG,EP-33035,ENTRY_ON_NEW_FVG,2026-07-02,TIME,28621,103.0,5.0864,False
EP-33038-ENTRY_ON_TAP,EP-33038,ENTRY_ON_TAP,2026-07-02,STOP,28154,-9.6925,-1.0,False
EP-33038-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-33038,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-02,STOP,28150,-9.4761,-1.0,False
EP-33038-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-33038,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-07-02,STOP,28150,-9.4761,-1.0,False
EP-33038-ENTRY_ON_DELAYED_DISPLACEMENT,EP-33038,ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-02,STOP,28150,-17.25,-1.0,False
EP-33041-ENTRY_ON_TAP,EP-33041,ENTRY_ON_TAP,2026-07-02,STOP,28150,-9.4463,-1.0,False
EP-33055-ENTRY_ON_NEW_IFVG,EP-33055,ENTRY_ON_NEW_IFVG,2026-07-02,TIME,28649,99.25,3.8922,False
EP-33062-ENTRY_ON_TAP,EP-33062,ENTRY_ON_TAP,2026-07-02,TIME,28649,99.25,8.2708,False
EP-33062-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-33062,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-02,TIME,28651,88.75,5.0,False
EP-33062-ENTRY_ON_DELAYED_DISPLACEMENT,EP-33062,ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-02,TIME,28651,88.75,5.0,False
EP-33062-ENTRY_ON_NEW_FVG,EP-33062,ENTRY_ON_NEW_FVG,2026-07-02,TIME,28653,64.0,1.8028,False
EP-33068-ENTRY_ON_IFVG_RETEST,EP-33068,ENTRY_ON_IFVG_RETEST,2026-07-02,STOP,28241,-8.4503,-1.0,False
EP-33068-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-33068,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-02,STOP,28234,-12.5,-1.0,False
EP-33068-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-33068,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-07-02,STOP,28234,-12.5,-1.0,False
EP-33068-ENTRY_ON_DELAYED_DISPLACEMENT,EP-33068,ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-02,STOP,28234,-28.25,-1.0,False
EP-33068-ENTRY_ON_NEW_FVG,EP-33068,ENTRY_ON_NEW_FVG,2026-07-02,STOP,28234,-30.25,-1.0,False
EP-33069-ENTRY_ON_TAP,EP-33069,ENTRY_ON_TAP,2026-07-02,STOP,28240,-14.0,-1.0,False
EP-33069-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-33069,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-02,STOP,28240,-29.75,-1.0,False
EP-33069-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-33069,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-07-02,STOP,28240,-29.75,-1.0,False
EP-33069-ENTRY_ON_DELAYED_DISPLACEMENT,EP-33069,ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-02,STOP,28240,-45.5,-1.0,False
EP-33069-ENTRY_ON_NEW_FVG,EP-33069,ENTRY_ON_NEW_FVG,2026-07-02,STOP,28240,-31.75,-1.0,False
EP-33073-ENTRY_ON_TAP,EP-33073,ENTRY_ON_TAP,2026-07-02,STOP,28181,-9.2115,-1.0,False
EP-33291-ENTRY_ON_DELAYED_DISPLACEMENT,EP-33291,ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-02,STOP,28410,-23.75,-1.0,False
EP-33292-ENTRY_ON_DELAYED_DISPLACEMENT,EP-33292,ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-02,STOP,28383,-11.25,-1.0,False
EP-33294-ENTRY_ON_TAP,EP-33294,ENTRY_ON_TAP,2026-07-02,STOP,28408,-18.5,-1.0,False
EP-33295-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-33295,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-02,STOP,28408,-18.5,-1.0,False
EP-33295-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-33295,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-07-02,STOP,28408,-18.5,-1.0,False
EP-33296-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-33296,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-02,STOP,28375,-8.3431,-1.0,False
EP-33296-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-33296,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-07-02,STOP,28375,-8.3431,-1.0,False
EP-33297-ENTRY_ON_TAP,EP-33297,ENTRY_ON_TAP,2026-07-02,STOP,28375,-8.3431,-1.0,False
EP-33297-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-33297,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-02,STOP,28375,-8.2237,-1.0,False
EP-33298-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-33298,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-02,STOP,28408,-29.25,-1.0,False
EP-33298-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-33298,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-07-02,STOP,28408,-29.25,-1.0,False
EP-33298-ENTRY_ON_DELAYED_DISPLACEMENT,EP-33298,ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-02,STOP,28408,-29.25,-1.0,False
EP-33299-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-33299,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-02,STOP,28408,-19.25,-1.0,False
EP-33303-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-33303,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-02,STOP,28382,-9.25,-1.0,False
EP-33303-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-33303,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-07-02,STOP,28382,-9.25,-1.0,False
EP-33303-ENTRY_ON_DELAYED_DISPLACEMENT,EP-33303,ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-02,STOP,28382,-12.25,-1.0,False
EP-33304-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-33304,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-02,STOP,28381,-9.25,-1.0,False
EP-33304-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-33304,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-07-02,STOP,28381,-9.25,-1.0,False
EP-33304-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-33304,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-07-02,STOP,28381,-9.25,-1.0,False
EP-33305-ENTRY_ON_TAP,EP-33305,ENTRY_ON_TAP,2026-07-02,STOP,28408,-29.25,-1.0,False
EP-33320-ENTRY_ON_TAP,EP-33320,ENTRY_ON_TAP,2026-07-02,STOP,28396,-7.6665,-1.0,False
EP-33458-ENTRY_ON_DELAYED_DISPLACEMENT,EP-33458,ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-02,STOP,28539,-29.5,-1.0,False
EP-33458-ENTRY_ON_NEW_FVG,EP-33458,ENTRY_ON_NEW_FVG,2026-07-02,STOP,28539,-32.25,-1.0,False
EP-33459-ENTRY_ON_DELAYED_DISPLACEMENT,EP-33459,ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-02,STOP,28539,-19.75,-1.0,False
EP-33459-ENTRY_ON_NEW_FVG,EP-33459,ENTRY_ON_NEW_FVG,2026-07-02,STOP,28539,-22.5,-1.0,False
EP-33463-ENTRY_ON_TAP,EP-33463,ENTRY_ON_TAP,2026-07-02,STOP,28539,-24.0,-1.0,False
EP-33463-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-33463,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-02,STOP,28539,-26.75,-1.0,False
EP-33463-ENTRY_ON_NEW_FVG,EP-33463,ENTRY_ON_NEW_FVG,2026-07-02,STOP,28539,-26.75,-1.0,False
EP-33464-ENTRY_ON_TAP,EP-33464,ENTRY_ON_TAP,2026-07-02,STOP,28539,-25.0,-1.0,False
EP-33464-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-33464,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-02,STOP,28539,-23.0,-1.0,False
EP-33468-ENTRY_ON_TAP,EP-33468,ENTRY_ON_TAP,2026-07-02,STOP,28538,-13.25,-1.0,False
EP-33468-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-33468,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-02,STOP,28538,-16.25,-1.0,False
EP-33468-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-33468,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-07-02,STOP,28538,-16.25,-1.0,False
EP-33468-ENTRY_ON_DELAYED_DISPLACEMENT,EP-33468,ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-02,STOP,28538,-16.25,-1.0,False
EP-33475-ENTRY_ON_TAP,EP-33475,ENTRY_ON_TAP,2026-07-02,STOP,28538,-6.7782,-1.0,False
EP-33520-ENTRY_ON_NEW_FVG,EP-33520,ENTRY_ON_NEW_FVG,2026-07-02,STOP,28599,-24.0,-1.0,False
EP-33525-ENTRY_ON_NEW_FVG,EP-33525,ENTRY_ON_NEW_FVG,2026-07-02,STOP,28592,-14.0,-1.0,False
EP-33527-ENTRY_ON_NEW_FVG,EP-33527,ENTRY_ON_NEW_FVG,2026-07-02,STOP,28592,-18.5,-1.0,False
EP-33530-ENTRY_ON_TAP,EP-33530,ENTRY_ON_TAP,2026-07-02,STOP,28592,-9.0,-1.0,False
EP-33531-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-33531,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-07-02,STOP,28615,-8.25,-1.0,False
EP-33549-ENTRY_ON_TAP,EP-33549,ENTRY_ON_TAP,2026-07-02,STOP,28737,-26.75,-1.0,False
EP-33549-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-33549,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-02,STOP,28737,-25.5,-1.0,False
EP-33549-ENTRY_ON_DELAYED_DISPLACEMENT,EP-33549,ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-02,STOP,28737,-34.25,-1.0,False
EP-33549-ENTRY_ON_NEW_FVG,EP-33549,ENTRY_ON_NEW_FVG,2026-07-02,STOP,28737,-61.25,-1.0,False
EP-33551-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-33551,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-02,STOP,28737,-26.75,-1.0,False
EP-33552-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-33552,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-02,STOP,28659,-7.9552,-1.0,False
EP-33552-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-33552,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-07-02,STOP,28659,-7.9552,-1.0,False
EP-33553-ENTRY_ON_TAP,EP-33553,ENTRY_ON_TAP,2026-07-02,STOP,28615,-7.9552,-1.0,False
EP-33554-ENTRY_ON_TAP,EP-33554,ENTRY_ON_TAP,2026-07-02,STOP,28659,-8.5,-1.0,False
EP-33554-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-33554,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-02,STOP,28659,-10.0,-1.0,False
EP-33554-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-33554,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-07-02,STOP,28659,-10.0,-1.0,False
EP-33554-ENTRY_ON_DELAYED_DISPLACEMENT,EP-33554,ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-02,STOP,28659,-10.0,-1.0,False
EP-33554-ENTRY_ON_NEW_FVG,EP-33554,ENTRY_ON_NEW_FVG,2026-07-02,STOP,28659,-13.25,-1.0,False
EP-33555-ENTRY_ON_TAP,EP-33555,ENTRY_ON_TAP,2026-07-02,STOP,28659,-10.0,-1.0,False
EP-33555-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-33555,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-02,STOP,28659,-18.75,-1.0,False
EP-33555-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-33555,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-07-02,STOP,28659,-18.75,-1.0,False
EP-33555-ENTRY_ON_DELAYED_DISPLACEMENT,EP-33555,ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-02,STOP,28659,-45.75,-1.0,False
EP-33555-ENTRY_ON_NEW_FVG,EP-33555,ENTRY_ON_NEW_FVG,2026-07-02,STOP,28659,-45.75,-1.0,False
EP-33556-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-33556,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-02,STOP,28626,-7.7524,-1.0,False
EP-33556-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-33556,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-07-02,STOP,28626,-7.7524,-1.0,False
EP-33556-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-33556,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-07-02,STOP,28626,-7.7524,-1.0,False
EP-33556-ENTRY_ON_DELAYED_DISPLACEMENT,EP-33556,ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-02,STOP,28626,-10.25,-1.0,False
EP-33556-ENTRY_ON_NEW_FVG,EP-33556,ENTRY_ON_NEW_FVG,2026-07-02,STOP,28626,-9.25,-1.0,False
EP-33557-ENTRY_ON_TAP,EP-33557,ENTRY_ON_TAP,2026-07-02,STOP,28659,-9.0,-1.0,False
EP-33557-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-33557,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-02,STOP,28659,-13.25,-1.0,False
EP-33557-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-33557,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-07-02,STOP,28659,-13.25,-1.0,False
EP-33557-ENTRY_ON_DELAYED_DISPLACEMENT,EP-33557,ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-02,STOP,28659,-17.75,-1.0,False
EP-33557-ENTRY_ON_NEW_FVG,EP-33557,ENTRY_ON_NEW_FVG,2026-07-02,STOP,28659,-12.25,-1.0,False
EP-33563-ENTRY_ON_TAP,EP-33563,ENTRY_ON_TAP,2026-07-02,TARGET,28621,17.0,1.858,True
EP-33564-ENTRY_ON_TAP,EP-33564,ENTRY_ON_TAP,2026-07-02,STOP,28621,-17.0,-1.0,False
EP-33650-ENTRY_ON_TAP,EP-33650,ENTRY_ON_TAP,2026-07-02,TARGET,28702,23.5,2.5089,True
EP-33650-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-33650,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-02,TARGET,28702,21.25,2.2724,True
EP-33650-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-33650,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-07-02,TARGET,28702,21.25,2.2724,True
EP-33650-ENTRY_ON_STRONG_REJECTION,EP-33650,ENTRY_ON_STRONG_REJECTION,2026-07-02,TARGET,28702,21.25,2.2724,True
EP-33785-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-33785,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-05,STOP,28831,-33.5,-1.0,False
EP-33792-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-33792,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-05,STOP,28831,-24.5,-1.0,False
EP-33792-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-33792,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-07-05,STOP,28831,-24.5,-1.0,False
EP-33793-ENTRY_ON_DELAYED_DISPLACEMENT,EP-33793,ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-05,STOP,28831,-27.5,-1.0,False
EP-33795-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-33795,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-05,TARGET,28831,20.5,1.9524,True
EP-33795-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-33795,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-07-05,TARGET,28831,20.5,1.9524,True
EP-33795-ENTRY_ON_DELAYED_DISPLACEMENT,EP-33795,ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-05,TARGET,28831,20.5,1.9524,True
EP-33796-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-33796,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-05,TARGET,28831,20.5,0.8817,True
EP-33796-ENTRY_ON_DELAYED_DISPLACEMENT,EP-33796,ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-05,TARGET,28831,20.5,0.8817,True
EP-33797-ENTRY_ON_TAP,EP-33797,ENTRY_ON_TAP,2026-07-05,TARGET,28831,27.75,2.8497,True
EP-33798-ENTRY_ON_TAP,EP-33798,ENTRY_ON_TAP,2026-07-05,TARGET,28831,27.75,1.7344,True
EP-33801-ENTRY_ON_DELAYED_DISPLACEMENT,EP-33801,ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-05,TARGET,28918,38.75,0.5308,True
EP-33804-ENTRY_ON_TAP,EP-33804,ENTRY_ON_TAP,2026-07-05,TARGET,28831,20.5,1.5472,True
EP-33830-ENTRY_ON_DELAYED_DISPLACEMENT,EP-33830,ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-05,TARGET,28918,51.25,1.4138,True
EP-33831-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-33831,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-05,TARGET,28918,51.25,1.4138,True
EP-33831-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-33831,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-07-05,TARGET,28918,51.25,1.4138,True
EP-33831-ENTRY_ON_NEW_FVG,EP-33831,ENTRY_ON_NEW_FVG,2026-07-05,TARGET,28918,32.5,0.5909,True
EP-33833-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-33833,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-05,TARGET,28918,63.5,2.8222,True
EP-33833-ENTRY_ON_DELAYED_DISPLACEMENT,EP-33833,ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-05,TARGET,28918,51.25,1.4748,True
EP-33841-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-33841,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-05,STOP,28882,-13.3872,-1.0,False
EP-33841-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-33841,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-07-05,STOP,28882,-13.3872,-1.0,False
EP-33843-ENTRY_ON_TAP,EP-33843,ENTRY_ON_TAP,2026-07-05,STOP,28879,-12.9046,-1.0,False
EP-33843-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-33843,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-05,STOP,28879,-12.8461,-1.0,False
EP-33843-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-33843,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-07-05,STOP,28879,-12.8461,-1.0,False
EP-33844-ENTRY_ON_TAP,EP-33844,ENTRY_ON_TAP,2026-07-05,STOP,28879,-12.6338,-1.0,False
EP-33844-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-33844,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-05,STOP,28879,-18.25,-1.0,False
EP-33844-ENTRY_ON_NEW_FVG,EP-33844,ENTRY_ON_NEW_FVG,2026-07-05,STOP,28879,-18.25,-1.0,False
EP-33846-ENTRY_ON_TAP,EP-33846,ENTRY_ON_TAP,2026-07-05,STOP,28879,-12.8461,-1.0,False
EP-33846-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-33846,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-05,STOP,28879,-12.6338,-1.0,False
EP-33923-ENTRY_ON_TAP,EP-33923,ENTRY_ON_TAP,2026-07-05,STOP,28937,-15.0,-1.0,False
EP-33925-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-33925,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-05,STOP,28937,-15.0,-1.0,False
EP-33925-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-33925,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-07-05,STOP,28937,-15.0,-1.0,False
EP-33925-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-33925,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-07-05,STOP,28937,-15.0,-1.0,False
EP-33942-ENTRY_ON_TAP,EP-33942,ENTRY_ON_TAP,2026-07-05,STOP,28948,-21.75,-1.0,False
EP-33945-ENTRY_ON_TAP,EP-33945,ENTRY_ON_TAP,2026-07-05,TARGET,28962,33.5,0.6943,True
EP-33949-ENTRY_ON_STRONG_REJECTION,EP-33949,ENTRY_ON_STRONG_REJECTION,2026-07-05,TARGET,28962,33.5,1.4105,True
EP-33949-ENTRY_ON_DELAYED_DISPLACEMENT,EP-33949,ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-05,TARGET,28962,33.5,1.4105,True
EP-33950-ENTRY_ON_STRONG_REJECTION,EP-33950,ENTRY_ON_STRONG_REJECTION,2026-07-05,TARGET,28962,33.5,0.6943,True
EP-33950-ENTRY_ON_DELAYED_DISPLACEMENT,EP-33950,ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-05,TARGET,28962,33.5,0.6943,True
EP-33979-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-33979,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-05,STOP,28980,-18.624,-1.0,False
EP-33979-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-33979,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-07-05,STOP,28980,-18.624,-1.0,False
EP-33980-ENTRY_ON_TAP,EP-33980,ENTRY_ON_TAP,2026-07-05,TARGET,28985,34.5,0.5498,True
EP-33986-ENTRY_ON_TAP,EP-33986,ENTRY_ON_TAP,2026-07-05,STOP,28984,-32.75,-1.0,False
EP-33986-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-33986,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-05,STOP,28984,-21.75,-1.0,False
EP-33986-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-33986,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-07-05,STOP,28984,-21.75,-1.0,False
EP-34030-ENTRY_ON_TAP,EP-34030,ENTRY_ON_TAP,2026-07-05,STOP,29013,-17.4569,-1.0,False
EP-34037-ENTRY_ON_TAP,EP-34037,ENTRY_ON_TAP,2026-07-05,STOP,29013,-17.4569,-1.0,False
EP-34038-ENTRY_ON_TAP,EP-34038,ENTRY_ON_TAP,2026-07-05,STOP,29016,-21.5,-1.0,False
EP-34042-ENTRY_ON_DELAYED_DISPLACEMENT,EP-34042,ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-05,TARGET,29033,50.5,1.3836,True
EP-34043-ENTRY_ON_IFVG_RETEST,EP-34043,ENTRY_ON_IFVG_RETEST,2026-07-05,TARGET,29033,50.5,1.3836,True
EP-34046-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-34046,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-05,TARGET,29033,58.75,3.3828,True
EP-34046-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-34046,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-07-05,TARGET,29033,58.75,3.3828,True
EP-34046-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-34046,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-07-05,TARGET,29033,58.75,3.3828,True
EP-34048-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-34048,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-05,TARGET,29033,37.5,1.049,True
EP-34058-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-34058,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-05,TARGET,29033,37.5,1.2821,True
EP-34058-ENTRY_ON_DELAYED_DISPLACEMENT,EP-34058,ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-05,TARGET,29033,37.5,1.2821,True
EP-34059-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-34059,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-05,TARGET,29033,37.5,1.049,True
EP-34059-ENTRY_ON_DELAYED_DISPLACEMENT,EP-34059,ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-05,TARGET,29033,37.5,1.049,True
EP-34169-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-34169,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-05,STOP,29130,-25.0,-1.0,False
EP-34169-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-34169,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-07-05,STOP,29130,-25.0,-1.0,False
EP-34183-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-34183,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-05,STOP,29122,-22.5,-1.0,False
EP-34183-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-34183,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-07-05,STOP,29122,-22.5,-1.0,False
EP-34183-ENTRY_ON_DELAYED_DISPLACEMENT,EP-34183,ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-05,STOP,29122,-22.5,-1.0,False
EP-34184-ENTRY_ON_TAP,EP-34184,ENTRY_ON_TAP,2026-07-05,STOP,29122,-22.5,-1.0,False
