variant_id,episode_id,entry_variant,session_date,exit_type,exit_seq,points,r_multiple,success
EP-09773-ENTRY_ON_NEW_FVG,EP-09773,ENTRY_ON_NEW_FVG,2026-06-14,STOP,8953,-25.0,-1.0,False
EP-09806-ENTRY_ON_DELAYED_DISPLACEMENT,EP-09806,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-14,STOP,8954,-32.5,-1.0,False
EP-09806-ENTRY_ON_NEW_FVG,EP-09806,ENTRY_ON_NEW_FVG,2026-06-14,STOP,8954,-32.75,-1.0,False
EP-09815-ENTRY_ON_STRONG_REJECTION,EP-09815,ENTRY_ON_STRONG_REJECTION,2026-06-14,STOP,8938,-17.25,-1.0,False
EP-09815-ENTRY_ON_NEW_FVG,EP-09815,ENTRY_ON_NEW_FVG,2026-06-14,STOP,8938,-17.25,-1.0,False
EP-09816-ENTRY_ON_STRONG_REJECTION,EP-09816,ENTRY_ON_STRONG_REJECTION,2026-06-14,STOP,8951,-21.75,-1.0,False
EP-09816-ENTRY_ON_NEW_FVG,EP-09816,ENTRY_ON_NEW_FVG,2026-06-14,STOP,8951,-21.75,-1.0,False
EP-09818-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-09818,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-14,STOP,8938,-16.0,-1.0,False
EP-09818-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-09818,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-14,STOP,8938,-16.0,-1.0,False
EP-09821-ENTRY_ON_NEW_FVG,EP-09821,ENTRY_ON_NEW_FVG,2026-06-14,STOP,8929,-6.2073,-1.0,False
EP-09822-ENTRY_ON_TAP,EP-09822,ENTRY_ON_TAP,2026-06-14,STOP,8937,-6.2195,-1.0,False
EP-09830-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-09830,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-14,STOP,8951,-12.25,-1.0,False
EP-09830-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-09830,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-14,STOP,8951,-12.25,-1.0,False
EP-09830-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-09830,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-14,STOP,8951,-12.25,-1.0,False
EP-09833-ENTRY_ON_DELAYED_DISPLACEMENT,EP-09833,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-14,STOP,8951,-17.75,-1.0,False
EP-09838-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-09838,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-14,STOP,8952,-25.5,-1.0,False
EP-09838-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-09838,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-14,STOP,8952,-25.5,-1.0,False
EP-09839-ENTRY_ON_IFVG_RETEST,EP-09839,ENTRY_ON_IFVG_RETEST,2026-06-14,STOP,8951,-16.75,-1.0,False
EP-09840-ENTRY_ON_TAP,EP-09840,ENTRY_ON_TAP,2026-06-14,STOP,8951,-12.75,-1.0,False
EP-09842-ENTRY_ON_TAP,EP-09842,ENTRY_ON_TAP,2026-06-14,STOP,8945,-8.5,-1.0,False
EP-09904-ENTRY_ON_DELAYED_DISPLACEMENT,EP-09904,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-14,TARGET,9038,20.75,0.954,True
EP-09905-ENTRY_ON_DELAYED_DISPLACEMENT,EP-09905,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-14,TARGET,9038,20.75,1.3175,True
EP-09907-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-09907,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-14,TARGET,9038,18.5,0.7708,True
EP-09915-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-09915,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-14,TARGET,9038,18.5,1.0,True
EP-09915-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-09915,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-14,TARGET,9038,18.5,1.0,True
EP-09916-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-09916,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-14,STOP,9022,-9.5,-1.0,False
EP-09916-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-09916,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-14,STOP,9022,-9.5,-1.0,False
EP-09916-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-09916,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-14,STOP,9022,-9.5,-1.0,False
EP-09918-ENTRY_ON_TAP,EP-09918,ENTRY_ON_TAP,2026-06-14,TARGET,9038,18.5,1.0,True
EP-09919-ENTRY_ON_TAP,EP-09919,ENTRY_ON_TAP,2026-06-14,STOP,9022,-9.5,-1.0,False
EP-10370-ENTRY_ON_TAP,EP-10370,ENTRY_ON_TAP,2026-06-14,STOP,9422,-14.25,-1.0,False
EP-12638-ENTRY_ON_DELAYED_DISPLACEMENT,EP-12638,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-15,STOP,11571,-108.0,-1.0,False
EP-12648-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-12648,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-15,STOP,11519,-86.75,-1.0,False
EP-12648-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-12648,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-15,STOP,11519,-86.75,-1.0,False
EP-12659-ENTRY_ON_NEW_FVG,EP-12659,ENTRY_ON_NEW_FVG,2026-06-15,STOP,11368,-20.6669,-1.0,False
EP-12659-ENTRY_ON_NEW_IFVG,EP-12659,ENTRY_ON_NEW_IFVG,2026-06-15,STOP,11368,-20.6669,-1.0,False
EP-12663-ENTRY_ON_DELAYED_DISPLACEMENT,EP-12663,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-15,STOP,11368,-34.0,-1.0,False
EP-12663-ENTRY_ON_NEW_FVG,EP-12663,ENTRY_ON_NEW_FVG,2026-06-15,STOP,11368,-43.5,-1.0,False
EP-12664-ENTRY_ON_TAP,EP-12664,ENTRY_ON_TAP,2026-06-15,STOP,11368,-22.75,-1.0,False
EP-12665-ENTRY_ON_DELAYED_DISPLACEMENT,EP-12665,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-15,STOP,11368,-22.75,-1.0,False
EP-12665-ENTRY_ON_NEW_FVG,EP-12665,ENTRY_ON_NEW_FVG,2026-06-15,STOP,11368,-32.25,-1.0,False
EP-12666-ENTRY_ON_TAP,EP-12666,ENTRY_ON_TAP,2026-06-15,STOP,11368,-18.6615,-1.0,False
EP-12666-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-12666,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-15,STOP,11357,-20.5,-1.0,False
EP-12666-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-12666,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-15,STOP,11357,-20.5,-1.0,False
EP-12666-ENTRY_ON_DELAYED_DISPLACEMENT,EP-12666,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-15,STOP,11357,-30.0,-1.0,False
EP-12666-ENTRY_ON_NEW_FVG,EP-12666,ENTRY_ON_NEW_FVG,2026-06-15,STOP,11357,-30.0,-1.0,False
EP-12668-ENTRY_ON_TAP,EP-12668,ENTRY_ON_TAP,2026-06-15,STOP,11331,-17.5207,-1.0,False
EP-13301-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-13301,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-16,TARGET,11908,16.5,0.9706,True
EP-13301-ENTRY_ON_DELAYED_DISPLACEMENT,EP-13301,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-16,TARGET,11908,16.5,0.9706,True
EP-13302-ENTRY_ON_TAP,EP-13302,ENTRY_ON_TAP,2026-06-16,TARGET,11908,16.5,0.9706,True
EP-13303-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-13303,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-16,TARGET,11908,16.5,0.9706,True
EP-13303-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-13303,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-16,TARGET,11908,16.5,0.9706,True
EP-14143-ENTRY_ON_NEW_IFVG,EP-14143,ENTRY_ON_NEW_IFVG,2026-06-16,TARGET,12571,84.25,0.5015,True
EP-14161-ENTRY_ON_TAP,EP-14161,ENTRY_ON_TAP,2026-06-16,STOP,12574,-32.9326,-1.0,False
EP-14162-ENTRY_ON_TAP,EP-14162,ENTRY_ON_TAP,2026-06-16,STOP,12574,-65.25,-1.0,False
EP-14163-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-14163,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-16,STOP,12575,-116.75,-1.0,False
EP-14163-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-14163,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-16,STOP,12575,-116.75,-1.0,False
EP-14163-ENTRY_ON_NEW_FVG,EP-14163,ENTRY_ON_NEW_FVG,2026-06-16,STOP,12575,-116.75,-1.0,False
EP-14164-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-14164,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-16,STOP,12575,-102.75,-1.0,False
EP-14164-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-14164,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-16,STOP,12575,-102.75,-1.0,False
EP-14164-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-14164,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-16,STOP,12575,-102.75,-1.0,False
EP-14164-ENTRY_ON_NEW_FVG,EP-14164,ENTRY_ON_NEW_FVG,2026-06-16,STOP,12575,-102.75,-1.0,False
EP-14167-ENTRY_ON_TAP,EP-14167,ENTRY_ON_TAP,2026-06-16,STOP,12574,-65.25,-1.0,False
EP-14168-ENTRY_ON_TAP,EP-14168,ENTRY_ON_TAP,2026-06-16,STOP,12574,-94.75,-1.0,False
EP-14169-ENTRY_ON_TAP,EP-14169,ENTRY_ON_TAP,2026-06-16,STOP,12574,-71.5,-1.0,False
EP-14258-ENTRY_ON_DELAYED_DISPLACEMENT,EP-14258,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-16,TARGET,12667,103.5,0.654,True
EP-14261-ENTRY_ON_DELAYED_DISPLACEMENT,EP-14261,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-16,TARGET,12667,103.5,0.9059,True
EP-14262-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-14262,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-16,STOP,12655,-90.25,-1.0,False
EP-14262-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-14262,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-16,STOP,12655,-90.25,-1.0,False
EP-14262-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-14262,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-16,STOP,12655,-90.25,-1.0,False
EP-14270-ENTRY_ON_TAP,EP-14270,ENTRY_ON_TAP,2026-06-16,TARGET,12667,107.5,1.0804,True
EP-14274-ENTRY_ON_TAP,EP-14274,ENTRY_ON_TAP,2026-06-16,TARGET,12667,114.0,1.5616,True
EP-14275-ENTRY_ON_TAP,EP-14275,ENTRY_ON_TAP,2026-06-16,TARGET,12667,114.0,2.1451,True
EP-19576-ENTRY_ON_NEW_FVG,EP-19576,ENTRY_ON_NEW_FVG,2026-06-22,TARGET,17146,50.5,0.9058,True
EP-19580-ENTRY_ON_NEW_FVG,EP-19580,ENTRY_ON_NEW_FVG,2026-06-22,TARGET,17146,50.5,0.6871,True
EP-19583-ENTRY_ON_NEW_FVG,EP-19583,ENTRY_ON_NEW_FVG,2026-06-22,TARGET,17146,50.5,0.6871,True
EP-19595-ENTRY_ON_NEW_FVG,EP-19595,ENTRY_ON_NEW_FVG,2026-06-22,TARGET,17146,49.5,0.7826,True
EP-19596-ENTRY_ON_NEW_FVG,EP-19596,ENTRY_ON_NEW_FVG,2026-06-22,TARGET,17146,50.5,0.8112,True
EP-19597-ENTRY_ON_NEW_FVG,EP-19597,ENTRY_ON_NEW_FVG,2026-06-22,TARGET,17146,49.5,1.2298,True
EP-19601-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-19601,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-22,TARGET,17146,49.5,1.2375,True
EP-19601-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-19601,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-22,TARGET,17146,49.5,1.2375,True
EP-19601-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19601,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-22,TARGET,17146,40.0,0.8081,True
EP-19601-ENTRY_ON_NEW_FVG,EP-19601,ENTRY_ON_NEW_FVG,2026-06-22,TARGET,17146,49.5,1.2375,True
EP-19606-ENTRY_ON_TAP,EP-19606,ENTRY_ON_TAP,2026-06-22,STOP,17131,-14.6443,-1.0,False
EP-19606-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-19606,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-22,STOP,17131,-22.75,-1.0,False
EP-19606-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-19606,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-22,STOP,17131,-22.75,-1.0,False
EP-19607-ENTRY_ON_TAP,EP-19607,ENTRY_ON_TAP,2026-06-22,STOP,17131,-22.25,-1.0,False
EP-19614-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-19614,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-22,TARGET,17146,37.25,0.949,True
EP-19614-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-19614,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-22,TARGET,17146,37.25,0.949,True
EP-19614-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19614,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-22,TARGET,17146,37.25,0.949,True
EP-19614-ENTRY_ON_NEW_IFVG,EP-19614,ENTRY_ON_NEW_IFVG,2026-06-22,TARGET,17146,37.25,0.949,True
EP-19616-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-19616,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-22,TARGET,17146,37.25,0.9613,True
EP-19616-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19616,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-22,TARGET,17146,37.25,0.9613,True
EP-19616-ENTRY_ON_NEW_IFVG,EP-19616,ENTRY_ON_NEW_IFVG,2026-06-22,TARGET,17146,37.25,0.9613,True
EP-19618-ENTRY_ON_TAP,EP-19618,ENTRY_ON_TAP,2026-06-22,TARGET,17146,37.25,0.949,True
EP-19633-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19633,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-22,TARGET,17170,43.0,0.9297,True
EP-19639-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19639,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-22,TARGET,17170,52.75,0.9953,True
EP-19642-ENTRY_ON_TAP,EP-19642,ENTRY_ON_TAP,2026-06-22,TARGET,17170,43.0,2.0976,True
EP-20521-ENTRY_ON_TAP,EP-20521,ENTRY_ON_TAP,2026-06-22,STOP,17898,-18.5996,-1.0,False
EP-20525-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-20525,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-22,STOP,17911,-73.75,-1.0,False
EP-20525-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-20525,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-22,STOP,17911,-73.75,-1.0,False
EP-20525-ENTRY_ON_DELAYED_DISPLACEMENT,EP-20525,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-22,STOP,17911,-73.75,-1.0,False
EP-30088-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-30088,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-30,STOP,25815,-22.25,-1.0,False
EP-30088-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-30088,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-30,STOP,25815,-22.25,-1.0,False
EP-30088-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-30088,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-30,STOP,25815,-22.25,-1.0,False
